text,sentiment,language
مداخلتي مع برنامج مانشيت بالأمس حول تجمهر انصار مرسي في الفعاليات الثقافية المصرية في باريس ومحاولاتهم تعطيلها …,neutral,ar_fusha
لا سكر ولا زيت ولا غيره ومن يكتب هذا يردد كلاما فارغا وبالمناسبة سادعو قريبا لجمع تبرعات لقسم الحروق بجامعة أسيوط وهو في حالة سيئة جدا,positive,ar_fusha
واحشني قوي و انا مقصر معاك عندك حق :) كلم شادي و الشباب و خلينا نتقابل يوم الجمعة و العشاء عليا,positive,ar_fusha
النظر إلى وجه الأم عبادة…,positive,ar_fusha
اذا حدث توافق حول المبادىء العامة للدستور سيفقد المتطرفون اكبر أسلحتهم لابد ان يقنعوا البسطاء ان الاسلام في خطر حتى يفوزوا بمقاعد الحكم,positive,ar_fusha
تحياتي يا بلد,positive,ar_fusha
#طرب_تايم #ذكرى ياحبيبي وينك انت وين انا الكمان خرررررافي,positive,ar_fusha
وانت بصحة وسلامة يا إلي صباحه يا باشا,neutral,ar_fusha
فأنتم في وطنكم تراب يمشي على قدمين فوق التراب #النور_قطع,neutral,ar_fusha
دضياء رشوان: أن الدكتور عبد المنعم أبو الفتوح الأكثر اعتدالاً سياسيًا وديننًا، كما أنه اجتهد فى مقاصد الشريعة,positive,ar_fusha
إما أن عبد الجليل الشرنوبي كذب أو محمد مرسي كذب، شوف كده مين اللي ليه سوابق في الكذب وإخلاف الوعود واحكم براحتك,negative,ar_fusha
يجب أن يعلم كل من يتقدم لشغل منصب عام أنه في محل تقييم من الشعب ونقد لأدائه وأن منصبه منصب لخدمة الشعب فقط,neutral,ar_fusha
#الاندلس_مول #علاء_المنصري #حماس,neutral,ar_fusha
#بلغ قتلى البغدادي في #دير_الزور وحدها في الأيام الماضية 566 قتيل و700 جريح وأوضاعهم الصحية سيئة جدا وخاصة المهاجرين منهم…,neutral,ar_fusha
شوف العقول المفكرة لما تتحاور مع بعضهاده إيه الحلاوة دي كلها؟,positive,ar_fusha
الإعلان الدستوري الصادر من مرسي كان أشبه بخطاب التمكين لهتلر #السادة_المحترمون,negative,ar_fusha
ده مش جيل 54 زى ما هيكل كان فاكر ده جيل 25 يناير ورابعة جيل العزة والكرامة والصمود صورة للأسود في الزنزانة …,positive,ar_fusha
"بعد رفض ضياء رشوان (قطة النظام) تعديلات الدستور التى تجاهلت مقترحات نقابة الصحفيين, انتظروا فتح قضية قديمة لرشوان او اولاده, هتسكت ولا نذيع",positive,ar_fusha
نفاق الجموع من آفات مجتمعاتنا فالكثير يعبرون عن مواقفهم في جلساتهم الخاصة ومكالمات الهاتف بينما ينافقون الجماهير في العلن خوفا على شعبيتهم!,negative,ar_fusha
كل عام وأنتم بخير وكل منا في سلام مع نفسه ومع الغير وفي وطن يتسع للجميعمازالت قناعتي أن شباب مصر الثورة هم الحل والأمل:فكر خلاق وقيادة فتية,positive,ar_fusha
بالفيديو عبد الرحيم علي يكشف تخابر البرادعي مع المخابرات الأمريكية #باسم_طلع_حرامي …,neutral,ar_fusha
خدت موافقة خيرت الشاطر على التويتة دي يادكتور فاضل؟,neutral,ar_fusha
الانتخابات البرلمانية القادمة محطة كبرى، فإما تقارب بيننا وبين الدولة المدنية بمعانيها غير العسكرية وغير الدينية أو تباعد بيننا وبينها,positive,ar_fusha
المجد لله ثم لك انت ياشهيد #جـــيكا #سيد_وزة,positive,ar_fusha
نحن فى معركة الحرية والكرامة والعدالة من كانت قضيته غير هذا فهو يسير فى الطريق الخطأ #ثورة_يناير #وعى_الثورة,neutral,ar_fusha
إن ذكر الرحمن يُذهب الأحزان #أحبك_ربي,positive,ar_fusha
#خلق_جميل الشعور بالغير,negative,ar_fusha
#وزير_التموين: #الدعم لا يصل لمستحقيه وعودة #المجمعات_الاستهلاكية قبل رمضان || لمزيد من التفاصيل على الرابط,positive,ar_fusha
ايه هو اللي على الجزيرة؟,neutral,ar_fusha
بلدي طنطا وانا احب اعيش مطنطن #المشير,neutral,ar_fusha
الشوكولاته والقهوه ، فيروز وحليم ، الشتا والليل ، وانت #حاجات_بتفرح,positive,ar_fusha
اختيار الدكتور عمرو خالد، ضمن أكثر 10 شخصيات تأثيرًا في العمل الاجتماعي في مصر لعام 2012,positive,ar_fusha
": أنا أنتظرك لأنني لا أجد شيئاً آخر يُسليني في غيابگ عنّي ! #اعترافات_ليلية""",negative,ar_fusha
"? # #"" وجودكم يا شباب وغيرتكم علي بلدكم علي اختلاف افكاركم يملؤني بالتفاؤل",positive,ar_fusha
شفت السماء فوقك ؟ تخيل مداها ، بنجومها ، بأجرامها باللي فيها ! واللي خلقها من عدم واحتواها إني احبك حُب غطّى عليها #تخيل,positive,ar_fusha
6 أما طائفة مبرري الاستبداد والسائرين في ركب الإخوان الذين دافعوا عن إعلان الاستبداد واشتركوا في جريمة الدستور، لن تفيدكم بهلوانيتكم اليوم,negative,ar_fusha
بإذن الله يلتقيكم الدكتور عمرو خالد مساء اليوم الأحد الساعة 9 مساءً على قناة العربية، ثم في الحادية عشر إلا الربع,neutral,ar_fusha
من غرائب الانقلاب كل ضيوف مصر من سياسيين واعلاميين اوروبيين وامريكيين يهود او اعداء للاسلام,negative,ar_fusha
هاتوا 4 فولورز كده لحد ما اعمل الشاي #ريتويت #نانا3 #هيلب #انشر #وزع #احشد #خليكوا_حلوين #يقعدلكوا_في_عيالكوا,neutral,ar_fusha
الأربعاء : استمع لابو الفتوح اليوم 1030 مساء على إذاعة الشباب والرياضة,neutral,ar_fusha
د أبو الفتوح: الحكومة الإسرائيلية تطيل أمد الصراع مع الفلسطينيين لأنه لا يمكنهم الاستمرار و التماسك بدون هذا,negative,ar_fusha
#توفيق_عكاشة: #محمد_رمضان دا شمام وسمكري بوابير جاز,negative,ar_fusha
مرسي يقيل طنطاوي طنطاوي يعمل انقلاب مرسي يحبسه طنطاوي يبعت دبابتين للقصر وبكري يحكي اللي ورا الكواليس وصفوت حجازي يشوف مين يكسب ويبوس ايده,neutral,ar_fusha
البوابة نيوز: عبد الرحيم علي: #البرادعي و#صباحي و6 أبريل سلموا مصر #للإخوان,neutral,ar_fusha
كل التضامن مع ثورة شعبنا العربى فى اليمن من أجل الحرية والديمقراطية والعدالة والوحدة ثورة الشعب العربى ممتدة من المحيط إلى الخليج حتى النصر,positive,ar_fusha
الف مبرررروك للعالمي ولجماهيرهـ  #النصر_الهلال,positive,ar_fusha
شبكه اخبار #المحله |محافظ الغربية يشكّل لجنة لحل أزمة أصحاب المحال التجارية بمنطقة العباسي,neutral,ar_fusha
جزء من حل ازمة الاسكان ان تكف الدولة نفسها عن الدخول في مضاربة على الاراضي,neutral,ar_fusha
وآمنهم فى وطنهم واصلح ذات بينهم واحفظ هذا البلد آمنا مطمئنا اللهم بنعمتك تجلت إرادة الشعب وبمددك انتصر فأتم نعمتك اللهم على مصر وادم مددك,neutral,ar_fusha
#كلمة_حلوة *اصرف ما في الجيب يأتيك ما في الغيب * إن للحسنة نورا في الوجه وضياء في القلب وأثرا في الخلق #مما_راق_لي,positive,ar_fusha
انتظروا ثورة الجياع قريبا جدا #مصر_الليلة,negative,ar_fusha
مباشر 6 إبريل/ #مصر #اسيوط مصرع وإصابة 7 في مشاجرة بالأعيرة النارية بين أبناء العمومة بأسيوط لقى فلاح مصرعه,neutral,ar_fusha
اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,positive,ar_fusha
نحب اللغة العربية لأنها لغة القرآن ولأن نبيّنا عربي ولأنها لغة أهل الجنة #اليوم_العالمي_للغة_العربية #غرد_بصورة,positive,ar_fusha
#حمزة_نمرة انساان :),positive,ar_fusha
كرستيانو رونالدو يفصله 75 هدف ليصبح الهداف التاريخي الاول في ريال مدريد #اسطورة,positive,ar_fusha
قناة / سي بي سي:محمد وهب الله أمين اتحاد العمال:#إبراهيم_محلب رئيس الوزراء قر - عبر تطبيق نبض,neutral,ar_fusha
الإعلان الدستوري يُدير المرحلة الإنتقالية فقط حتى يُقرّ الشعب دستوره الجديد ولا يحقّ لجهة أن تُصدر إعلاناً مكملاً دون الرجوع للشعب,neutral,ar_fusha
من أعذب مفردات #الحياة وأجملها هو #اعطاء العذر لغياب البعض ! [[ لان سيد #البشر تحدث عن #التماس العذر ]] ، صلوات الله ع…,positive,ar_fusha
"هل يُتوج أتليتكو مدريد بلقب الليجا الأحد القادم؟ #برشلونة""",neutral,ar_fusha
منع حازم عبد العظيم والسيد البدوى اكبر انصار الانقلاب العسكرى من السفر يمثل تطبيقا لمبدأ صاحب الحمير اضرب المربوط يخاف السائر,negative,ar_fusha
النادي الاهلي هو النادي الرسمي للدولة #المادة_لاولى,positive,ar_fusha
تغيير اوباما لموقفه لدعم الانقلاب يكشف نجاحا لاسرائيل فى رعاية الانقلاب اليهود بيحركونا ويساعدونا فين ايام شتيمة: انت يهودى,negative,ar_fusha
نحن امام انهيار لشرعية المجلس الأعلى للقوات المسلحة,negative,ar_fusha
د علاء الأسواني : من صاحب الفضل في نصر أكتوبر ؟ أقرأ المقال كاملاً على هذا الرابط:,neutral,ar_fusha
#اعتراف انا بكره الناس اللي بتخسر اعز صحاب عليها علشان خاطر حاجه مالهاش لازمه ـ انا فعلا بكره #الكوره و,negative,ar_fusha
حالا لأول مره في حياتي متشرف أني أكون في مدينه #المحله الكبري لأحياء احد الأفراح بعد قليل #,positive,ar_fusha
مباشر من التحرير: وجود المشير غير دستوري لأن تنحي مبارك غير دستوري !!,neutral,ar_fusha
ﻭﻓﺄﻯ ﻣﻜﺎﻥ ﻭ ﻓﺄﻯ ﺯﻣﺎﻥ ﺑﻘﻮﻟﻬﺎ ﻟﻴﻚ ﻭ ﺑﺎﻋﻠﻰ ﺻﻮﺕ ﻏﻴﺮﻙ ﻣﻠﻴﺶ ﻋﺸﺎﻥ ﺍﻋﻴﺶ #ﺍﻻﻫﻠﻰ فى قلبى ﻟﺤﺪ ما #أموووووت,positive,ar_fusha
بيدونا اجازة فى عيد العمال عشان نقعد فى البيت نتفرج على فيلم الايدى الناعمة،حرام والله #أوقفوا_الفحم,negative,ar_fusha
لسان العرب بين الألسنة كزمن الربيع بين الأزمنة #اليوم_العالمي_للغة_العربية,positive,ar_fusha
نهنئ الشعب المصري والأمة العربية بشهر رمضان وليكن هذا الشهر فرصة للمصالحة ولتوحيد الصف وحقن الدماء,positive,ar_fusha
في أمريكا دلوقتي المحطات النووية شغالة وبرامج الفضاء شغالة والأبحاث العلمية والاستديوهات والمصانع والأحزاب وحركات الرفضإنت بقى شغال في إيه؟,negative,ar_fusha
احاول ان اتعاطف مع من رماني بالخيانة والكفر واستخدم الدين لتحريض الناس علي وعرض اسرتي للخطر و شكك الناس في ديني طب ازاي؟,negative,ar_fusha
و لعل أسوء ما في هذا اليوم غيابك يا #باسم :-( = =,positive,ar_fusha
"مقال #عمرو_حمزاوي ""مرحلة جديدة من تزييف الوعي"" مسموعا من موقع #اقرأ_لي",negative,ar_fusha
(شمس الحريه بتنادي) يا وطني يا وطني الغالي يلي خنوك و… #انتخبوا_العرص #ريتويت,neutral,ar_fusha
أعتذر عن كتابة المقال هذا الأسبوع لسفري إيطاليا وسأوافي حضراتكم تفاصيل الجولة في أقرب وقت شكراً جزيلاً,neutral,ar_fusha
لا تنس يادكتور مرسي أنك طلبت من الناس أن تقومك إذا رأت فيك إعوجاجاالشعار دخل مرحلة التطبيق أمام قصركإقرأ الواقع جيدا ولا تقامر بالوطن,neutral,ar_fusha
انا مصرى و #ضد_الفحم #أوقفوا_الفحم #فحم_لية لمصلحة مين يتم استخدام الفحم طبعا لمصلحة اصحاب #مصانع_الاسمنت,negative,ar_fusha
كانت فين الروح الحلوة دي أيام زمان نص مليون فرق في الفولورز فعلا بيغيروا الإنسان متشكرين يا مبهج الجماهير,positive,ar_fusha
"""693: النِعمة تحتاج للشكر،، وَالبَلاء يحتاج للصبر،، وَالذنَب يَحتاجُ للإستغفار،، (فمْن شكرَ و صَبر وَ اسْتغفَر نَال #السعادة) 50""",neutral,ar_fusha
"#روسيا تحذر من ""عواقب كارثية"" لضربة عسكرية ضد #سوريا",neutral,ar_fusha
عبدالمنعم عطية عضو مجلس إدارة نادي #دمنهور:وزراء الرياضة يهتمون بزيارة #الإسكندرية ولا يثومون بزيارة البحيرة رغم قصر المسافة #الملعب #,neutral,ar_fusha
عذراً لتأخر رفع الحلقات الأخيرة هنا لتعطل الرابط بين فيسبوك و تويتر و سنرفعها الآن,neutral,ar_fusha
"عاجل التأسيسية تقر محاكمة المدنيين أمام القضاء العسكرى فى الجرائم التى تضر بالقوات المسلحة"" هع هع هع",neutral,ar_fusha
"""_4: #هلا_فبراير #اليسا على روتانا مصريه :) الواحد كان مخنوق و فرفش"" :-* ;-)",positive,ar_fusha
#خلق_جميل الاحسان الى الجار,positive,ar_fusha
لماذا أراك على كل شيء كأنك في الأرض كل البشر كأنك درب بغير انتهاء وأني خلقت لهذاالسفر إذاكنت أهرب منك إليك فقولي بربك أين الم…,neutral,ar_fusha
3 شكرا للتعديل,negative,ar_fusha
الكوت تويت من غير فولو يُعتبر هتك عرض الكتروني وشكرا #دستور_تويتر,negative,ar_fusha
اليوم اختبار حقيقي لمجلس الشعب اما ان يكون على مستوى المسئولية فيكتسب الشرعية و احترام الناس وأمان ان يتواطا مع العسكري فيخسر كل شيء,neutral,ar_fusha
الشيخ حسان يؤكد ان مرسي يمتلك شرعية قرانية وشرعية نبوية الى متى هذه التجارة بالدين بالمناسبة اين أموال التبرعات التى جمعها الشيخ حسان,negative,ar_fusha
"#الموجز #خالد_علي يعلن تضامنه مع ""ثوار الاتحادية"" يؤكد: التظاهر باطل",neutral,ar_fusha
بقى الخولات #محمد_عادل و #احمد_ماهر بتوع #نشطاء_السبوبة #حمدين_صباحي عايز يطلعهم كده عادي ونكرمهم كمان! #احا,negative,ar_fusha
شاهد - آخر كلام: جمعة الغضب لا تزال في الذاكرة #,positive,ar_fusha
لأن أقول سبحان الله والحمد لله ولا إله إلا الله والله أكبر أحبّ إليّ مما طلعت عليه الشمس #اذكر_الله #غرد_بذكر_…,positive,ar_fusha
#خالد_على #متابعات #رفع_الاسعار |#2 #خالد_على لو صدقت الخطط التى كشفت,neutral,ar_fusha
#اتجنن واخرج عن المألوف,negative,ar_fusha
""": يضاف اليهم البرادعى ضمير الثورة"" طبعا",positive,ar_fusha
رحم الله السيد منصور حسن ، غفر الله له وألهم أسرته الصبر والسلوان,positive,ar_fusha
يبدأ بعد لحظات مؤتمر دعبدالمنعم أبوالفتوح في كفرحانوت بزفتى وسنوافيكم بالتفاصيل من هناك,neutral,ar_fusha
الشيخ حازم ابو اسماعيل يرد على فتوى برهامي الأخيرة !! فك الله اسرك يا بطل منك نتعلم منهج الدين الحق …,positive,ar_fusha
انا بحب أخويا,positive,ar_fusha
تصرفات القادة !! نعم لأردوغان مصر !,positive,ar_fusha
اول مرة أشوف مناظرة بدون مقاطعة ولا صراخ وكل طرف واخد وقته في الكلام،أحيي #يوسف_الحسيني لإدارة الحوار بهذا الرقي,positive,ar_fusha
مقال رائع لخالد منتصر,positive,ar_fusha
وبحبك يا #زمالك,positive,ar_fusha
الليلة نستضيف محافظ الجيزة في تمام 12بعد منتصف الليل، امطرونا بشكاواكم عسى ان نجد حل #مصر,neutral,ar_shami
طاقه ايجابيه شبابية في تصوير اليوم الاول من #أرب_ايدول #الموسم_الثالث كان يوم رائع جدا انتظرونا #قريبا …,positive,ar_fusha
أحضر المؤتمر العام للمصريين الأحرار فخور و سعيد و شعلة الأمل,positive,ar_fusha
الاعلام الحكومى المنافق يقول ان الذين اعتدوا على المتظاهرين اهالى عاديون هل اصبحت زجاجات المولوتوف من مستلزمات المطبخ في العباسية,negative,ar_fusha
الوطن | العزل والرئاسة | عمرو حمزاوي:,negative,ar_fusha
أنا حزين ! مرض #نفسي قاتل ربما يردئ بحالك الى #حياة بائسة جدا ف أحذرؤ منها ، #لان الايجابية حتى لو كان الحزن ع قلبك #لابد…,negative,ar_fusha
#خلق_جميل إذا جفت ينابيع السعادة فهاجر إلي كتاب ربك,positive,ar_fusha
تفاؤلى بنجاح ثورتنا نابع من ايماني بأن ( الله لا يضيع أجر من أحسن عملا) ولا يوجد أحسن وأعظم عملا من أن يضحي الشعب,positive,ar_fusha
هدف ميسي في بايرن لم يكن جديداً..فعلها في 2009!,neutral,ar_fusha
#الحب_هو أن تُشْبِعَ حبيبكَ اهتماماً قبل إشباع رغباتِك..!”,positive,ar_fusha
:) #مصطفى_حسني ^__^,positive,ar_fusha
أؤكدلك أن إلاخوان أمبارح فى إسكندرية كان معاهم كل أنواع الاسلحةمش سلميينإلاخوان مجموعه إرهاب…,negative,ar_fusha
قرار رئيس الجمهورية بعودة البرلمان للانعقاد صحيح و التنفيذ الصحيح لحكم المحكمة الدستورية يكون في الإنتخابات القادمة,positive,ar_fusha
أنا كتبت النهارده في المعصرة أشهد لك بالفضل إنت والشباب اللي معاك في نزولي يوم خمسة وعشرينشكرا ياخالد ياجميل,positive,ar_fusha
قلبوا الدنيا بعد سحل حماده فى زمن مرسي وصمتوا امام قتل معتقلين بالسجون تعذيبا وبعربة ترحيل,negative,ar_fusha
"بإذن الله، ألتقيكم غداً الاثنين في السادسة مساءً في محاضرة بعنوان ""جدد حياتك"" في الجامعة الأمريكية بالتجمع",neutral,ar_fusha
تَحَدَثوآ عَن أيْ شَيء ~ — #المدارس بالمجموع #والكليات بالواسطة #والجواز بالفلوس # والصحوبية بالمصلحة #,negative,ar_fusha
#الحقيقة_مباشر_مصر|#انقلاب_3يوليو السيسى المتخابر لخطف أول رئيس منتخب يستعين بحلفائه لدعمه بالسلاح للتصدى للإسلاميين,positive,ar_fusha
_ لم يحدث هذا كذب و افتراء,negative,ar_fusha
#عاجل موجة غبار تقترب من #حائل وأخرى تقترب من #القصيم وتزحف نحو #الرياض و #الشرقية #السعودية,neutral,ar_fusha
انا رفضت وقف فيلم السبكي ورافضه لالغاء مشهد رفع مبارك العلم في سينا انتوا فاكرنها خطوبة وبتقطعوا الصور ده ايه القرف ده #مرار_طافح,negative,ar_fusha
#حاول متبقاش متكبر :),neutral,ar_fusha
الحمد لله أن لي ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف إلى الله بأسمائه وصفاته #أح…,positive,ar_fusha
#عمر_جابر مننا هيه هيه #زملكاوى زيينا هيه هيه #لاعب_بعقلية_أولتراس,positive,ar_fusha
#كريستيانو_رونالدو صاروخ ماديرا او قاذفة اللهب او الدون او التورنادو او السيداو الامراطور و المهم انه افضل لاعب عالمي,positive,ar_fusha
#نبض_الاخوان ا #عصام_سلطان و ثبات على المبدأ احنا مش حانقدم أى تنازل ومش حانعترف وحانتحبس مش مهم كل,positive,ar_fusha
د عبدالمنعم أبوالفتوح: عدد المعاقين في مصر وصل إلى عشرة مليون ينعكس على ملايين حولهم فلماذا لا نتعاون كلنا لدمج,neutral,ar_fusha
الليل هو بداية النهار والشتاء هو بداية الصيف والألم هو بداية الراحة#ابراهيم_الفقى,neutral,ar_fusha
ايه الشياكة دي يا واد اكيد اختك مش نازلة النهاردة ايه دة عرفتي ازاي ؟! ما انت لابس بنطلونها هتنزل هي ازاي ! #استرجل,negative,ar_fusha
يارب انا مش طالب كتير انا عايز واحده فى خفة دم #رنوش وجنان #سوكا وجمال #شيرى_عادل ورقة #جنات واى حاجة من #صافيناز ^_^ #,positive,ar_shami
هذا هو رأيي الشخصي أيضا,neutral,ar_fusha
طلاب الجامعات قالوها اليوم عاليا لا دراسة ولا تدريس الا بعودة الرئيس صدامات واعتقالات وغدا ايقاف الدراسة او فوضي بالجامعات,positive,ar_fusha
هناك مكان في قاع الجحيم لمن اخترع تويتر,negative,ar_fusha
يجب أن نركز على العمل بدلا من الكلام والشعارات د عبد المنعم أبو الفتوح أثناء لقائه بمجموعة من شباب الوطن,neutral,ar_fusha
كونك كحاكم فرحان بآراء المبرراتية اللي لابسين بدل وباصين لمصالحهم براحتك في الآخر عملت مشكلة في الشارع مش هيحلها غير الشارعخليهم ينفعوك,negative,ar_fusha
"منذ تم التصويت على تعديل قانون انتخابات الرئاسة (العزل),قد انهالت علينا التعليقات المليئة بالسباب الممنهج من اللجان الإلكترونية المأجورة 1-3",negative,ar_fusha
إن الكريم إذا قدر عفا و إذا حاسب سامح اللهم انك عفو تحب العفو فاعف عنا,neutral,ar_fusha
""" مسيرة جت من #التحرير في #طلعت_حرب وصلوا ميدان طلعت حرب وبيهتفوا بحماس جديد يا غراب يا معشش #انشكاح",positive,ar_fusha
12 أرجو أن ترسل لي دليلا على ذلك؛ فإن كان عاقلا فهو إضافة و إن كان مجرم حرب كما تقول فاستضافته أهم,neutral,ar_fusha
والله يانجم إنت الوحيد اللي لما بيغني لمصر بصدقه ربنا يحميك ومبروك # #عيد_تحرير_سي…,positive,ar_fusha
قصة العجوز الحكيم و محرك السفينة رااائعة,positive,ar_fusha
#مصر مش تكية !!! يا #هاشتاج يا #إبن_المثالية,negative,ar_fusha
"صدرت منذ قليل رواية الدكتور علاء الأسواني الجديدة ""نـــادي الـسـيـــارات "" تباع اليوم في مكتبات الشروق فقط وغداً بإذن الله في كل المكتبات",neutral,ar_fusha
قرار كويس وهايل و مستنيينه من زمانلكن #السادة_المحترمون,positive,ar_fusha
الفلولي مصطفى بكري ينسى اسم ولي أمرهفيكتب (أيوب) بدل (منصور) اللهم لا تزد الانقلابيين إلا ضلالا! …,negative,ar_fusha
يوما ما سيدرس أولادنا شجاعة المرأة المصرية التى تجلت في الثورة صلابة بنات مصر مثل نوارة وغادة كمال وسميرة ابراهيم تجعلني فخورا باني مصري,positive,ar_fusha
يا عسكرى واقف بالفرس ع جتتى لا انت البطل ولا انت فتوة حتتى يوم ما تقول هاخد البلد هتاخدها بس ع جثتى #صلاح_جاهين,negative,ar_fusha
انتي اصلا مافيك فايده #كلمه_بتتقال_في_البيت_كل_يوم,negative,ar_fusha
'شباب الإخوان معانا' #باسم_طلع_حرامي #البرادعي_طلع_جاسوس …,negative,ar_fusha
بسمة أمل - أخلاقك عنوانك - قصة من لندن,neutral,ar_fusha
"يوسف الحسيني يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان """,negative,ar_fusha
#البيض_يتمثل_فى الي يعمل فولو و لما اعمل الباك يعمل انفولو,negative,ar_fusha
وأن يعمل على إعادة تشكيل الجمعية التأسيسية للدستور ويسعى لدستور مدني لا يحتكر من فصيل واحد استحقاقات كثيرة لتسليم السلطة والتحول الديمقراطي,neutral,ar_fusha
# احلي حاجة في الحلقة #رجعوا_الجماهير,positive,ar_fusha
"من اقوال شيخ المعلقين #محمد_رمضان #ماجد_عبدالله لابد ان تكون هناك قناة رياضية متخصصه لنجوميته وابداعه تقديرا"" لتاريخه المجيد لوطنه ولناديه",positive,ar_fusha
#خليك_متحضر #معا_نحو_التحضر,positive,ar_fusha
"#عيد_الأم أم صينية ""97"" سنة تعتني بإبنها ""60"" سنة المصاب بشلل رباعي منذ 19 سنة هو قلب الأم مهما تقادمت بها السنون",positive,ar_fusha
: كاتب فى جريدة القدس يفترض أنه ناصري و مش إخوانى ؟ ؟ ؟ ؟ سليم عزوز,negative,ar_fusha
حتى في فرنسا متأخر عشان الريس معدي!,positive,ar_fusha
ما هى أفضل وظيفة فى الحياة ؟ ( مدير شركة - رئيس مؤسسة) ؟ لا والله أفضل وظيفة فى الحياة ان ربنا يشغلك عنده تدل الناس على الخير,positive,ar_fusha
حفيد السلطان عبدالحميد مرشح للبرلمان التركي القادم ، بشعار رابعة تحية لك #مرسى_رئيسى #تركيا #كلنا_قطر,positive,ar_fusha
أما بالنسبة للشامخ فده يدلَّع ونقوله يا أبو شامخة,negative,ar_fusha
"شرح مواد الدستور مع دعمرو حمزاوي المادة 32,33",neutral,ar_fusha
#البوابة_نيوز: في الذكرى 32 لتحرير #سيناءخبراء: #كامب_ديفيد سبب إهمالها,neutral,ar_fusha
"قال ""التوكل"" : أنا ذاهب للعمل فقال له ""النجاح"" : وأنا ذاهب معك! وقال ""التواكل"" : أنا جالس لأرتاح فقال",neutral,ar_fusha
12 مليون مصرى لم يدفعوا فاتورة الكهرباء الانقلاب ساقط اصبروا وثابروا واحشدوا واهتفوا سلميتنا سلاحنا,negative,ar_fusha
اشاعة زي غيرها، ما هو موسم شكرا على السؤال عمرو,positive,ar_fusha
#خلق_جميل تحترم اي امراءة وماتجرحها لابقول ولابعمل,positive,ar_fusha
تحذيرات قوات الأمن لسكان رابعة والمتظاهرين قبل فض الاعتصام #السادة_المحترمون,negative,ar_fusha
مااحلى شعارك ومدافعك ياقنرررزز #ارسنال,positive,ar_fusha
ابن مصر مفيش كلام #جدو #الاهلى #مبرووك,positive,ar_fusha
أؤيد قرار د مرسي فيما يخص : 1- إبعاد النائب العام 2- محاكمة وإعادة محاكمة كل من لوثت يداه بدماء أو أموال المصريين,positive,ar_fusha
لو اصبح كل الناس ثوريين، ولكن لم يوجد اي تحرك اجتماعي، تأكدوا لن يتغير شيء من يريد التغيير، يجب ان يتحرك على ارض الواقع #ا…,neutral,ar_fusha
نفسي ارجع لأيام كانت الحاجه الوحيده اللي مش تخليني اعرف انام لما يبقي عندي رحله في المدرسه تاني يوم #ذكريات_مدرسية,positive,ar_fusha
ننعي الي الانسانية رمزا متألقا للنضال في سبيل الحرية والنهضة والكرامة الانسانية القائدوالمجاهدوالمفكر العربي احمد بن بيللا زعيم ثورة الجزائر,positive,ar_fusha
بالفيديو عكاشة: والله #هيفاء_وهبي ست مش طرية واللى يتجوزها يبقى خد خازوق !! #بوابة_القاهرة #مصر #توفيق_عكاشة,negative,ar_fusha
الآن النشيد الوطني,neutral,ar_fusha
"يا له من عالم ""مزري"" !!! -_- #تويت_بخطك",negative,ar_fusha
مجلس ادارة #الزمالك عين متحدث رسمي باسم المجلس اول حد محترمش القرار ده رئيس النادي,neutral,ar_fusha
شكرا إن حضرتك دورت على المعلومة واقتنعتأنا ليس لي مصلحة وأكتب مايرضي ضميري والعلم عند الله,positive,ar_fusha
"أحسن حاجة في أغنية #السكة_شمال هيا ""ايه ايه ايه ايه "" اللي أمير بيقولها قبل ما بيغني علي طول !",positive,ar_fusha
#عشان_خاطر_ماسر متحوطيش اخوكى الصغير فى الطرحة,negative,ar_fusha
اي أمرأة تصنع الحب والايثار والاهتمام والعطف والحنان مؤهلة ان تصبح أم مثالية,positive,ar_fusha
هوة بالنسبة للأقباط انتوا نسيتة مذبحة #ماسبيرو واللى كان بطلها المجلس العسكر اللى كان #السيسى فيه وكان رئيس,neutral,ar_fusha
رابط تحميل المعصرة عدد اليوم:مايطلبه المواطنون للرئيس الميمون والأبواب الثابتة ورسوم عمرو سليمأتمنى تعجبكم,negative,ar_fusha
الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,negative,ar_fusha
حكومة #الببلاوي رفعت أسعار المياه سرًا منذ يناير الماضي | أخبار الموجز,neutral,ar_fusha
انا #مسلم وبفتخر,positive,ar_fusha
2050 الخرطوش انا شايفه بعيني في تقارير مصورة لن تقنع عيني أن ما رأيته كان فوتوشوب مهما عملت دي هي الحقيقة اقعد اعند فيها عشان كرسي,neutral,ar_fusha
"بجد كدة اوفر اوفر "" انت قررت تنتخب السيسى!! مع ان حمدين صحبك وكنت معاه!! وكأن افكار السيسى غير افكار حمدين!! #محمود سعد #متآ…",negative,ar_fusha
يعتبر الأسواني موقفه من شفيق لحظة فخر في تاريخه يمتد الفخر لأولاده وأحفاده عندما وقف امام صبي مبارك وكشفه امام الشعب فاضطر المشير الى طرده,positive,ar_fusha
